studyid,lead_author,year,harmonized_disease_name,study_disease_name,notes
51,Guisado-Clavero,2018,NA,Cerebrovascular disease (K91),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Cholecystitis/cholelithiasis (D98),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Chronic alcohol abuse (P15),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Congenital anomaly, digestive system (D81)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Deafness (H86),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Forslund,2022,NA,"Depression (F40, F41, F42, F43, F32, F33, F34, F38, F39)","ICD-10 codes, grouped by established case definitions and dentified as clinically important in Barnett, 2012. I reported top 3 highest prevalence diseases for each cluster."
51,Guisado-Clavero,2018,NA,Depressive disorder (P76),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Dermatitis, seborrhoeic (S86)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Dermatitis/atopic eczema (S87),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Disease digestive system, other (D99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Diverticular disease (D92),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Duodenal ulcer (D85),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Endocrine/metabolic/nutritional disease, other (T99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Genital disease, other (X99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Glaucoma (F93),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Goitre (T81),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Heart disease, other (K84)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Heart valve disease NOS (K83),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Heart/arterial murmur NOS (K81),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Hyperthyroidism/thyrotoxicosis (T85),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Irritable bowel syndrome (D93),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Lipid disorder (T93),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Liver disease NOS (D97),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Musculoskeletal disease, other (L99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Neck syndrome (L83),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Neurological disease, other (N99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Obesity (T82),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Oesophagus disease (D84),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Organic psychosis, other (P71)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Paroxysmal tachycardia (K79),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Peptic ulcer, other (D86)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Peripheral neuritis/neuropathy (N94),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Phlebitis/thrombophlebitis (K94),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Postural hypotension (K88),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Presbycusis (H84),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Psoriasis (S91),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Pulmonary embolism (K93),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Purpura/coagulation defects (B83),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Respiratory disease, other (R99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Retinopathy (F83),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Rheumatic fever/heart disease (K71),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Shoulder syndrome (L92),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Skin disease, other (S99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Tennis elbow (L93),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Transient cerebral ischaemia (K89),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Tuberculosis (A70),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Urinary disease, other (U99)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Varicose veins of leg (K95),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Vertiginous syndrome (H82),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,Viral hepatitis (D72),"ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
51,Guisado-Clavero,2018,NA,"Weakness/tiredness, general (A04)","ICPC-2 codes, from ﻿O’Halloran, 2004 list, with prevalence >1%"
53,Haug,2020,asthma,NA,ICD-10 block disease categories
53,Haug,2020,cancer,NA,ICD-10 block disease categories
53,Haug,2020,chronic kidney disease,NA,ICD-10 block disease categories
53,Haug,2020,COPD,NA,ICD-10 block disease categories
53,Haug,2020,dementia incl. alzheimers,NA,ICD-10 block disease categories
53,Haug,2020,diabetes mellitus,Diabetes mellitus (E10-E14),ICD-10 block disease categories
53,Haug,2020,epilepsy,NA,ICD-10 block disease categories
53,Haug,2020,gout,NA,ICD-10 block disease categories
53,Haug,2020,heart failure,NA,ICD-10 block disease categories
53,Haug,2020,HIV/AIDS,NA,ICD-10 block disease categories
53,Haug,2020,hypertension,Hypertensive diseases (I10-I15),ICD-10 block disease categories
53,Haug,2020,ischemic heart disease,Ischaemic heart diseases (I20-I25),ICD-10 block disease categories
53,Haug,2020,mood and anxiety disorders,Mood [affective] disorders (F30-F39),ICD-10 block disease categories
53,Haug,2020,multiple sclerosis,NA,ICD-10 block disease categories
53,Haug,2020,osteoarthritis,NA,ICD-10 block disease categories
53,Haug,2020,osteoporosis,NA,ICD-10 block disease categories
53,Haug,2020,parkinsons,NA,ICD-10 block disease categories
53,Haug,2020,rheumatoid arthritis,NA,ICD-10 block disease categories
53,Haug,2020,schizophrenia,"Schizophrenia, schizotypal and delusional disorders (F20-F29)",ICD-10 block disease categories
53,Haug,2020,stroke,Cerebrovascular diseases (I60-I69),ICD-10 block disease categories
53,Haug,2020,NA,Acute upper respiratory infections (J00-J06),ICD-10 block disease categories
53,Haug,2020,NA,Arthropathies (M00-M25),ICD-10 block disease categories
53,Haug,2020,NA,Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),ICD-10 block disease categories
53,Haug,2020,NA,Benign neoplasms (D10-D36),ICD-10 block disease categories
53,Haug,2020,NA,Chronic lower respiratory diseases (J40-J47),ICD-10 block disease categories
53,Haug,2020,NA,Dermatitis and eczema (L20-L30),ICD-10 block disease categories
53,Haug,2020,NA,Diseases of appendix (K35-K38),ICD-10 block disease categories
53,Haug,2020,NA,"Diseases of arteries, arterioles and capillaries (I70-I79)",ICD-10 block disease categories
53,Haug,2020,NA,Diseases of inner ear (H80-H83),ICD-10 block disease categories
53,Haug,2020,NA,Diseases of liver (K70-K77),ICD-10 block disease categories
53,Haug,2020,NA,Diseases of male genital organs (N40-N51),ICD-10 block disease categories
53,Haug,2020,NA,Diseases of middle ear and mastoid (H65-H75),ICD-10 block disease categories
53,Haug,2020,NA,"Diseases of oesophagus, stomach and duodenum (K20-K31)",ICD-10 block disease categories
53,Haug,2020,NA,"Diseases of oral cavity, salivary glands and jaws (K00-K14)",ICD-10 block disease categories
53,Haug,2020,NA,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified (I80-I89)",ICD-10 block disease categories
53,Haug,2020,NA,Disorders of breast (N60-N64),ICD-10 block disease categories
53,Haug,2020,NA,Disorders of choroid and retina (H30-H36),ICD-10 block disease categories
53,Haug,2020,NA,"Disorders of eyelid, lacrimal system and orbit (H00-H06)",ICD-10 block disease categories
53,Haug,2020,NA,"Disorders of gallbladder, biliary tract and pancreas (K80-K87)",ICD-10 block disease categories
53,Haug,2020,NA,Disorders of lens (H25-H28),ICD-10 block disease categories
53,Haug,2020,NA,"Disorders of ocular muscles, binocular movement, accommodation and refraction (H49-H52)",ICD-10 block disease categories
53,Haug,2020,NA,Disorders of skin appendages (L60-L75),ICD-10 block disease categories
53,Haug,2020,NA,Disorders of thyroid gland (E00-E07),ICD-10 block disease categories
53,Haug,2020,NA,Dorsopathies (M40-M54),ICD-10 block disease categories
53,Haug,2020,NA,Episodic and paroxysmal disorders (G40-G47),ICD-10 block disease categories
53,Haug,2020,NA,Hernia (K40-K46),ICD-10 block disease categories
53,Haug,2020,NA,In situ neoplasms (D00-D09),ICD-10 block disease categories
53,Haug,2020,NA,Infections of the skin and subcutaneous tissue (L00-L08),ICD-10 block disease categories
53,Haug,2020,NA,Infections with a predominantly sexual mode of transmission (A50-A64),ICD-10 block disease categories
53,Haug,2020,NA,Inflammatory diseases of female pelvic organs (N70-N77),ICD-10 block disease categories
53,Haug,2020,NA,Influenza and pneumonia (J09-J18),ICD-10 block disease categories
53,Haug,2020,NA,Intestinal infectious diseases (A00-A09),ICD-10 block disease categories
53,Haug,2020,NA,Malignant neoplasms (C00-C97),ICD-10 block disease categories
53,Haug,2020,NA,Mental and behavioural disorders due to psychoactive substance use (F10-F19),ICD-10 block disease categories
53,Haug,2020,NA,Metabolic disorders (E70-E90),ICD-10 block disease categories
53,Haug,2020,NA,Neoplasms of uncertain or unknown behaviour (D37-D48),ICD-10 block disease categories
53,Haug,2020,NA,"Nerve, nerve root and plexus disorders (G50-G59)",ICD-10 block disease categories
53,Haug,2020,NA,"Neurotic, stress-related and somatoform disorders (F40-F48)",ICD-10 block disease categories
53,Haug,2020,NA,Noninfective enteritis and colitis (K50-K52),ICD-10 block disease categories
53,Haug,2020,NA,Noninflammatory disorders of female genital tract (N80-N98),ICD-10 block disease categories
53,Haug,2020,NA,Obesity and other hyperalimentation (E65-E68),ICD-10 block disease categories
53,Haug,2020,NA,"Organic, including symptomatic, mental disorders (F00-F09)",ICD-10 block disease categories
53,Haug,2020,NA,Osteopathies and chondropathies (M80-M94),ICD-10 block disease categories
53,Haug,2020,NA,Other acute lower respiratory infections (J20-J22),ICD-10 block disease categories
53,Haug,2020,NA,Other and unspecified disorders of the circulatory system (I95-I99),ICD-10 block disease categories
53,Haug,2020,NA,Other bacterial diseases (A30-A49),ICD-10 block disease categories
53,Haug,2020,NA,Other diseases of intestines (K55-K63),ICD-10 block disease categories
53,Haug,2020,NA,Other diseases of upper respiratory tract (J30-J39),ICD-10 block disease categories
53,Haug,2020,NA,Other diseases of urinary system (N30-N39),ICD-10 block disease categories
53,Haug,2020,NA,Other disorders of ear (H90-H95),ICD-10 block disease categories
53,Haug,2020,NA,Other disorders of the musculoskeletal system and connective tissue (M95-M99),ICD-10 block disease categories
53,Haug,2020,NA,Other disorders of the skin and subcutaneous tissue (L80-L99),ICD-10 block disease categories
53,Haug,2020,NA,Other forms of heart disease (I30-I52),ICD-10 block disease categories
53,Haug,2020,NA,Other viral diseases (B25-B34),ICD-10 block disease categories
53,Haug,2020,NA,Renal failure (N17-N19),ICD-10 block disease categories
53,Haug,2020,NA,Renal tubulo-interstitial diseases (N10-N16),ICD-10 block disease categories
53,Haug,2020,NA,Soft tissue disorders (M60-M79),ICD-10 block disease categories
53,Haug,2020,NA,Urolithiasis (N20-N23),ICD-10 block disease categories
53,Haug,2020,NA,Urticaria and erythema (L50-L54),ICD-10 block disease categories
53,Haug,2020,NA,Viral infections characterized by skin and mucous membrane lesions (B00-B09),ICD-10 block disease categories
54,Juul-Larsen,NA,asthma,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,cancer,Cancer,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,chronic kidney disease,Chronic kidney disease,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,COPD,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,dementia incl. alzheimers,Dementia,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,diabetes mellitus,Diabetes,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,epilepsy,epilepsy,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,gout,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,heart failure,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,HIV/AIDS,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,hypertension,Hypertension,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,ischemic heart disease,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,mood and anxiety disorders,Depression,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,multiple sclerosis,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,osteoarthritis,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,osteoporosis,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,parkinsons,Parkinsons disease,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,rheumatoid arthritis,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,schizophrenia,NA,"ICD codes, grouped by the Chronic Condition Measurement Guide"
54,Juul-Larsen,NA,stroke,Brain infarction/hemmorhage,"ICD codes, grouped by the Chronic Condition Measurement Guide"
