studyid,lead_author,year,category,method,subgroup_num,subgroup_name,subgroup_sex,subgroup_age_low,subgroup_age_high,cluster_name,asthma,cancer,CKD,COPD,dementia,DM,epilepsy,gout,HF,HIV,HTN,IHD,MAD,MS,OA,OP,PD,RA,SCZ,stroke,risk_of_bias_overall,age_bin,age_bin_2
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,132,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,139,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,156,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,202,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,203,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,204,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,236,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,275,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,296,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,324,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,325,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,335,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,352,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,370,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,1,F,F,20,79,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
